Text Filtering
"['jual', 'cushion', 'originote', 'shade', 'medium', 'neutral', 'banget', 'beli', 'coba', 'gelap', 'tolong', 'banget', 'ribu']"
"['originote', 'skintific', 'cuuuyyyyy']"
"['serum', 'avoskin', 'pakai', 'kali', 'iya', 'sesuai', 'pict', 'kondisi', 'edisi', 'serum', 'npure', 'edisi', 'serum', 'originote', 'retinol', 'edisi']"
"['kak', 'now', 'watching', 'originote', 'masii']"
"['sopi', 'originote', 'ajaaaa']"
"['babi', 'originote', 'hemat', 'promo', 'abang', 'sbnrnya', 'butuh', 'lumayan', 'banget']"
"['toner', 'originote', 'cica', 'segel']"
"['lip', 'oilnya', 'originote', 'bagus', 'banget']"
"['tertawa', 'bha', 'originote', 'enak', 'banget', 'woy', 'pengin', 'makan', 'lmlm', 'manis', 'banget']"
"['ngebersihin', 'pakai', 'up', 'mantul', 'bil', 'duaduanya', 'oke', 'ngehapus', 'pakai', 'up', 'effortless', 'sea', 'pakai', 'up', 'cepat', 'ngebersihinnya', 'originote', 'daya', 'bersih', 'oke', 'maskara', 'benerbener', 'waterproof', 'now', 'watching', 'gentong', 'pakai']"
"['sunscreennya', 'originote', 'bau', 'gaenak', 'anjing']"
"['owner', 'originote', 'dosen', 'cantik', 'anjing']"
"['sedih', 'banget', 'cocok', 'fw', 'originote']"
"['suudaon', 'originote', 'gang', 'muka', 'pulu', 'pulu']"
"['originote', 'moisturizernya', 'cocok', 'hueng', 'oles', 'dikit', 'deh', 'merah']"
['kak']
"['cepett', 'originote', 'ribu']"
"['preloved', 'skincare', 'originote', 'hyalucera', 'moisturizer', 'serum', 'vitamin', 'isi', 'hllow', 'clarifying', 'toner', 'isi', 'take', 'all', 'jual', 'kepake', 'beli', 'official', 'storenya', 'cowok', 'originote']"
"['kali', 'coba', 'micellar', 'water', 'langsung', 'suka', 'banget', 'maskara', 'waterproof', 'langsung', 'angkat', 'sema', 'pakai', 'cleansing', 'balm', 'angkat', 'pakai', 'micellar', 'water', 'originote']"
"['cushion', 'originote', 'mmf', 'suudzon', 'nyata', 'bagus', 'banget', 'bjirr']"
"['yuk', 'moment', 'of', 'truth', 'yups', 'pas', 'banget', 'shade', 'terang', 'neutral', 'kulit', 'gelap', 'abu', 'abu', 'aaaaaa', 'nyatu', 'kawin', 'banget', 'kulit', 'best', 'banget', 'cushion', 'originote']"
"['ganti', 'pelembab', 'rumah', 'coba', 'originote', 'iya', 'dah', 'emina', 'kayak', 'madame', 'gie', 'bagus', 'ujung', 'iya', 'originote']"
"['coba', 'originote', 'coba', 'deh', 'selagi', 'promo']"
"['coba', 'paket', 'originote', 'lantai', 'facial', 'wash', 'nemu', 'oke', 'pakai', 'cleveru', 'dbilang', 'cocok', 'cocok', 'ubah', 'lantai']"
"['moist', 'originote', 'best', 'banget', 'muka', 'beruntus', 'pakai', 'purging', 'siii', 'akhirnyaa', 'mantap', 'beruntus', 'mendemm', 'walauu', 'seberapaa', 'pakai', 'jangka', 'lov', 'banget', 'deh', 'pakai']"
"['akhirnye', 'beli', 'moistnya', 'originote']"
"['habis', 'melulu', 'clay', 'mask', 'stik', 'gglow', 'beli', 'originote', 'moga', 'ampun', 'deh', 'ngebasmi', 'komedo']"
"['alhamdulillah', 'koin', 'receh', 'syopi', 'kumpul', 'bas', 'ribu', 'modal', 'main', 'game', 'tanem', 'hadiah', 'bismillah', 'beli', 'skincare', 'kebel', 'oktober', 'originote', 'murce', 'pakai', 'koin', 'syopi', 'sabar', 'ngumpulinnya']"
"['originote', 'flash', 'sale', 'harga', 'under', 'klaim', 'voucher', 'toko', 'gabung', 'diskon', 'live', 'urut', 'harga', 'rendah', 'cek', 'promonya', 'halaman', 'fs', 'toko']"
"['now', 'watching', 'originote', 'kak']"
"['ba', 'produk', 'sea', 'makeup', 'originote', 'susah', 'balikpapan', 'heh']"
"['autobase', 'sopi', 'originote', 'ajaaaa']"
"['pakai', 'originote']"
"['cek', 'originote', 'ultah']"
"['mmortal', 'gede', 'banget', 'lazrewardnya', 'tips', 'rewardnya']"
"['sopi', 'originote']"
"['pakai', 'lip', 'oil', 'originote']"
"['sopi', 'originote']"
"['sopi', 'originote']"
"['maaf', 'originote', 'sunscreenmu', 'perih', 'mata', 'air', 'banget']"
"['sopi', 'originote']"
"['cushion', 'originote', 'offline', 'store', 'gasihhh', 'beli', 'online', 'takut', 'salah', 'shade']"
"['originote', 'hyaluc', 'serum', 'diskon', 'harga', 'rp', 'rp']"
"['list', 'belanja', 'skincare', 'now', 'watching', 'originote', 'senka', 'facewash', 'white', 'clay', 'moist', 'ungu', 'lupa', 'nama', 'facetology', 'pancar', 'wajah', 'cahaya', 'pesona', 'lebaran']"
"['originote', 'suka', 'infused', 'niacinamide', 'siii', 'makeup', 'pengin', 'coba', 'cushionny']"
"['retinolnya', 'originote', 'all', 'kandung', 'niacinamidenya', 'retinol', 'dicombo', 'niacinamide', 'works', 'cocok', 'banget', 'harga', 'affordable', 'banget']"
"['kak', 'originote', 'shade']"
"['sopi', 'originote']"
"['sbnrnya', 'urus', 'orang', 'habis', 'cushion', 'originote', 'mikir', 'ntaran', 'kali', 'iya', 'beli', 'instaperfect']"
"['kakak', 'originote', 'charcoal']"
"['sopi', 'originote']"
"['originote', 'pon', 'fyp', 'mesra', 'pocket']"
"['rekomendasi', 'cushion', 'oke', 'banget', 'originote', 'bagus', 'minim', 'oksidasi', 'cari', 'shade', 'cocok', 'kulit', 'susah', 'gapapa', 'isi']"
"['kak', 'originote', 'avail']"
"['azarineeee', 'murah', 'originote', 'bagus']"
"['coba', 'pakai', 'vit', 'serum', 'originote', 'kak']"
"['kaget', 'voucher', 'diskon']"
"['habis', 'cowok', 'cushion', 'originote', 'terang', 'warm', 'moga', 'sesuai', 'iya', 'tolong', 'banget']"
"['kusam', 'oily', 'pakai', 'skingame', 'nyerepnya', 'lengket', 'originote', 'brightening', 'kusam', 'cosrx', 'kusam', 'komedoan', 'pakai', 'bentonn', 'aloe', 'tekstur', 'gel', 'ringan', 'gampang', 'nyerepnya', 'isi', 'banyaaak', 'banget', 'suka']"
"['congrats', 'menang', 'saldo', 'orang', 'menang', 'dicoin', 'micellar', 'water', 'originote', 'kindly', 'dm', 'me', 'claim', 'hadiah', 'thankyou', 'and', 'you', 'another', 'giveaway']"
"['preloved', 'micellar', 'water', 'originote', 'nego', 'tipis', 'dom', 'jogja', 'cowok', 'oren']"
"['senang', 'banget', 'mending', 'beruntus', 'pakai', 'originote', 'pakai', 'murah', 'centella']"
"['coba', 'beli', 'cushion', 'originote', 'moga', 'salah', 'shade']"
"['sopi', 'originote']"
"['senin', 'maret', 'paket', 'reseller', 'alhamdulillah']"
"['originote', 'best', 'coba', 'moistnya']"
"['pakai', 'originote', 'brightening', 'beruntus', 'full', 'isi']"
"['tutup', 'tulis', 'originote', 'kak']"
"['originote', 'hyalurose', 'micellar', 'water', 'micellar', 'water', 'ampuh', 'banget', 'bersihin', 'skincare', 'residu', 'makeup', 'gentle', 'feelsnya', 'kulit', 'lembab', 'harga', 'super', 'affordable', 'gede', 'for', 'ml']"
"['cushion', 'originote', 'new', 'shade', 'medium', 'nuetral', 'kirim', 'kirim', 'nego', 'gapapa', 'daripda', 'kepake', 'cowok', 'gratong']"
"['originote', 'cakep', 'banget', 'cuman', 'bingung', 'warna', 'serum', 'cepat', 'banget', 'ubah', 'iya']"
"['eyelash', 'serum', 'originote', 'lashboss', 'iya']"
"['loakjends', 'sunscreen', 'originote', 'pakai', 'nego', 'tipis', 'bolehh']"
"['originote', 'moisturizer', 'ribu', 'combo', 'kode', 'bekenmut', 'laku', 'produk', 'originote', 'minbel', 'diskon']"
"['kak', 'exfo', 'pakai', 'avoskin', 'moisnya', 'pakai', 'originote', 'hijau']"
"['selldips', 'abisin', 'stok', 'yuk', 'guyss', 'micellar', 'water', 'originote', 'facetology', 'sisa', 'pcs', 'only', 'kpcs', 'ajaaaaa', 'yuk', 'reppp']"
"['hapus', 'maskara', 'bnb', 'pakai', 'pakai', 'micellar', 'water', 'originote', 'gabisaa', 'masaa']"
['originote']
"['msii', 'penuh', 'penuh', 'pakai', 'kali', 'msi', 'bersih', 'kecuali', 'ss', 'originote', 'packaging', 'buluk']"
"['pakai', 'tetiba', 'coba', 'originote']"
"['cek', 'originote', 'dayc', 'nighta', 'bundle', 'pcs', 'hyaluc', 'serum', 'retinol', 'serum', 'harga', 'rp', 'shopee']"
"['originote', 'lihat', 'janji', 'besok', 'habis', 'bar', 'beli', 'deh']"
"['ekspedisi', 'emas', 'cowok', 'originote']"
"['originote', 'moiz', 'kak']"
"['originote', 'nder']"
"['pakai', 'originote']"
"['titip', 'kakak']"
"['kakak', 'pakai', 'cushion', 'originote', 'shade']"
"['originote', 'flash', 'sale', 'harga', 'under', 'klaim', 'voucher', 'toko', 'gabung', 'diskon', 'live', 'urut', 'harga', 'rendah', 'cek', 'halaman', 'flash', 'sale', 'toko']"
"['ysb', 'avoskinn', 'ssnya', 'originote']"
"['sumpah', 'butuh', 'banget', 'lip', 'serum', 'originote', 'sociolla', 'iya', 'allahhh']"
"['originote', 'kak']"
"['enggak punya', 'link', 'livenya']"
"['autobase', 'originote', 'sea', 'makeup', 'masuk', 'facetology', 'acne', 'calm', 'damage', 'kirim', 'rembes', 'dikit', 'keringampga', 'bocor']"
"['originote', 'suka', 'banget']"
"['harga', 'before', 'cbdiskon', 'facetology', 'triplecare', 'sunscreen', 'ss', 'tangerang', 'pakai', 'live', 'disk', 'shopee', 'video']"
"['originote', 'true', 'skin', 'txa']"
"['penasaran', 'banget', 'eye', 'serum', 'originote']"
"['moisturizer', 'lip', 'serum', 'originote', 'harga', 'hihi']"
"['autobase', 'halo', 'serum', 'originote', 'exfo', 'gratong']"
"['masker', 'bang', 'hilang', 'komedo', 'cerah', 'kulit', 'wajah', 'masker', 'murah', 'bang']"
"['mmortal', 'kak', 'brs', 'uang']"
"['izin', 'cushion', 'originote', 'jual', 'salah', 'shade', 'dm', 'iya']"
"['informasi', 'kreator', 'golden', 'tick', 'skincare', 'pakai', 'up', 'brand', 'implora', 'originote', 'plss']"
"['aff', 'iya', 'kusam', 'banget', 'skincare', 'pakai', 'mari', 'spill', 'st', 'oily', 'acne', 'prone', 'fw', 'somethinc', 'ph', 'micellar', 'water', 'niveagarnier', 'biru', 'toner', 'skin', 'hyalura', 'cica', 'ss', 'skin', 'hyalura', 'cica', 'moist', 'originotecosrx', 'exfo', 'avoskin', 'retinol', 'originote']"
"['coba', 'retinol', 'plis', 'coba', 'tipis', 'tipis', 'kulit', 'aman', 'cyyyn', 'moisturizer', 'serum', 'originote', 'alternatif', 'gengss', 'lihat', 'garis', 'garis', 'halus', 'kusam', 'tua']"
"['racikanrayya', 'now', 'watching', 'deh', 'he']"
"['pakai', 'originote', 'bagus', 'rontok']"
"['mmortal', 'kena', 'cowok']"
"['coba', 'topokki', 'mujigae', 'reng', 'suka', 'toeknya', 'keras', 'bumbu', 'berat', 'lidah', 'coba', 'merk', 'mamasuka', 'enak', 'bgtbgtbgtt', 'snack', 'wonhae', 'oke', 'deh', 'inti', 'mah', 'makan', 'dine', 'mujigae', 'kemas', 'cocok']"
"['originote', 'bha', 'charcoal', 'clay', 'mask', 'masker', 'wajah', 'mud', 'mask', 'eksfoliasi', 'angkat', 'sel', 'kulit', 'mati', 'hilang', 'minyak', 'with', 'charcoal']"
"['moisturizer', 'use', 'originote', 'hyalucera', 'moisturizer', 'best', 'sejuk', 'gila', 'pagi', 'pagi', 'segar', 'korang', 'letak', 'mini', 'fridge', 'segar']"
"['gentong', 'harga', 'ribu', 'murah', 'banget', 'ml', 'kayak', 'awet', 'deh', 'cus', 'beli', 'live', 'murah']"
"['pakai', 'originote', 'paket', 'ribu', 'gagal', 'deh']"
"['urus', 'orang', 'banget', 'ceratinol', 'moist', 'originote']"
"['originote', 'instaperfect', 'seharihari', 'bagus', 'kak']"
"['aneh', 'banget', 'anjing', 'masuk', 'langsung', 'juta', 'pakai', 'minus', 'admin', 'masuk', 'kwkwkw']"
"['cushion', 'originote', 'full', 'coverage', 'kak', 'saran', 'ringan', 'ringan', 'ajahh']"
"['oh', 'iya', 'iya', 'pakai', 'originote', 'bii']"
"['halo', 'kakak', 'hasil', 'tiket', 'belumm']"
"['ceratinol', 'originote', 'kak', 'mulus', 'kulit']"
"['mbb', 'kak', 'reply', 'gamasuk', 'kak']"
"['originote', 'clay', 'stick', 'mask']"
"['anjink', 'apaaaaaaaaa', 'jam']"
['fulltext']
"['pakai', 'micellar', 'waternya', 'originote', 'banget', 'pakai', 'walopun', 'double', 'cleansing', 'wajib']"
"['kulit', 'minyak', 'jerawat', 'pakai', 'moisturizer', 'originote', 'nder', 'repurchase', 'jar', 'tekstur', 'enak', 'banget', 'kulit', 'minyak', 'lembab', 'berat', 'kulit', 'adem', 'banget', 'efek', 'ngurangin', 'redness', 'beruntus', 'harga']"
"['double', 'cleansing', 'cari', 'ukur', 'gentong', 'harga', 'murce', 'makan', 'pilih', 'micellar', 'originote', 'hyalurose', 'micellar', 'water']"
"['produk', 'andal', 'double', 'cleansing', 'originote', 'hyalurose', 'micellar', 'water', 'facial', 'washnya', 'andal', 'banget', 'harga', 'affordable', 'isi', 'banget']"
"['qrt', 'this', 'with', 'your', 'fw', 'kojie', 'san', 'micellar', 'toner', 'moist', 'originote', 'serum', 'ss', 'npure', 'exfo', 'lip', 'care', 'vaseline', 'lip', 'care', 'rosy', 'lips', 'kangen', 'deh', 'skincarean', 'banget']"
"['suka', 'tipe', 'pakai', 'first', 'cleansing', 'micellar', 'water', 'ringan', 'lembab', 'kulit', 'daya', 'angkat', 'oke', 'pakai', 'micellar', 'hyalurose', 'originote', 'puas', 'banget', 'pakeknya', 'ukur', 'super', 'jumbo', 'lembab', 'bersih', 'pori', 'kulit']"
"['jog', 'beli', 'micellar', 'water', 'merk', 'originote', 'offline', 'iya', 'terima', 'kasih']"
"['halo', 'cah', 'jual', 'retinol', 'serum', 'originote', 'preloved', 'minat', 'rep', 'dm', 'terima kasih']"
"['kulit', 'bersih', 'debu', 'kotor', 'kepala', 'mata', 'pakai', 'hyalurose', 'micellar', 'water', 'originote', 'as', 'my', 'first', 'cleanser', 'andal', 'banget', 'launching', 'before', 'after']"
"['beli', 'fw', 'originote', 'tokped', 'pakai', 'voc', 'status', 'tokped', 'barang', 'terima', 'terima', 'cek', 'uang', 'paket', 'tetangga', 'uang', 'no', 'kurir', 'deh', 'komplen', 'responnya', 'banget', 'help', 'me']"
"['originote', 'top', 'skeptis', 'but', 'turns', 'out', 'ngerawat', 'banget', 'kulit', 'breakout', 'hadap', 'just', 'readan', 'mas', 'crush', 'pusing', 'pikir', 'muka', 'gadibales']"
"['suka', 'micellar', 'water', 'originote', 'aplikatornya', 'pump', 'praktis', 'harga', 'affordable', 'isi', 'deep', 'cleansingnya', 'oke', 'aman', 'kulit', 'sensitif', 'acne', 'prone', 'skin']"
"['originote', 'micellar', 'water', 'gede', 'harga', 'jangkau', 'kantong', 'feel', 'sok', 'excited', 'pliis', 'size', 'ml', 'doang', 'kalah', 'kualitas', 'is', 'good', 'alternatif', 'beli']"
"['serum', 'vit', 'originote', 'sisa', 'langsung', 'cowok', 'free']"
"['pakai', 'ku', 'pakai', 'originote', 'enakeun', 'banget', 'lembut', 'kulit', 'perih', 'afternya', 'kering']"
"['jualaness', 'ready', 'sepatu', 'aero', 'ukur', 'kotak', 'azaa', 'moisturizer', 'originote']"
"['pilih', 'first', 'cleanser', 'sesuai', 'budget', 'asa', 'boros', 'pakai', 'lately', 'pakai', 'micellar', 'waternya', 'originote', 'isi', 'harga', 'affordable', 'worried', 'double', 'cleansing', 'abis', 'berbulanbulan']"
"['originote', 'iniiiiiiii', 'endul', 'bersihin', 'pakai', 'up']"
"['pakai', 'now', 'watching', 'originote', 'banget', 'ringan', 'pakai', 'pagi', 'nyaman', 'kulit', 'kering', 'cocok', 'daily', 'skincare']"
"['moisturizer', 'glow', 'better', 'originote', 'selang', 'seling', 'pagi', 'cosrx', 'almost', 'malam']"
"['inimah', 'originote', 'angkat', 'tangan']"
"['eiemggoriginote', 'st', 'combi', 'bruntusan']"
"['final', 'review', 'hyalurose', 'micellar', 'water', 'originote', 'suka', 'banget', 'harga', 'super', 'affordable', 'ml', 'alias', 'micellar', 'water', 'gentong', 'gede', 'muka', 'minus', 'bawa', 'travelling', 'berat']"
"['serum', 'azarine', 'niacinamide', 'bareng', 'vitamin', 'originote', 'work', 'iya', 'rutin', 'sabar', 'tahap']"
"['vit', 'pakai', 'kak', 'originote', 'oke']"
"['micellar', 'water', 'originote', 'kulit', 'breakout', 'kering', 'deep', 'cleansing', 'sadar', 'kulit', 'bersih', 'komedo', 'ku', 'wajib', 'wajib', 'bgtbgt', 'double', 'cleansing']"
"['lash', 'brow', 'serum', 'originote', 'lumayan', 'ampuh', 'bulu', 'mata', 'lebat', 'perih', 'berat', 'mata', 'enak', 'pakai', 'siangmalam', 'efek', 'lihat', 'minggu', 'pakai', 'harga', 'sahabat', 'repurchase']"
"['mah', 'boncos', 'pakai', 'now', 'watching', 'kayak', 'pakai', 'ukur', 'jumbo', 'ml', 'harga', 'originote', 'nama', 'hyalurose', 'micellar', 'water', 'cantik', 'banget', 'botol', 'iya']"
"['bb', 'gasie', 'rumah', 'pakai', 'upan', 'double', 'cleansing', 'first', 'cleansernya', 'pakai', 'now', 'watching', 'gentong', 'originote', 'pakai']"
"['skintificc', 'coba', 'pricing', 'wise', 'originote']"
"['nder', 'originote', 'tekstur', 'weterly', 'gel']"
"['takut', 'boros', 'pakai', 'st', 'cleanser', 'eiitttsss', 'khawatir', 'micellar', 'water', 'originote', 'murah', 'banget', 'harga', 'under', 'ribu', 'isi', 'ml', 'gentonggg']"
"['cica', 'originote', 'airin', 'iya', 'elformula', 'masuk', 'list']"
"['rekomin', 'micellar', 'water', 'originote', 'daya', 'angkat', 'aman', 'kulit', 'sensitive', 'normal', 'dry', 'sensitive', 'second', 'cleansing', 'pakai', 'facial', 'wash', 'cari', 'fw', 'gentle', 'tarik']"
"['umsfess', 'micellar', 'water', 'originote', 'ready', 'iya', 'gaiss', 'slain', 'olshop', 'pengin', 'coba']"
"['wfh', 'butuh', 'deep', 'cleansing', 'malam', 'pakai', 'micellar', 'water', 'double', 'cleansing', 'micellar', 'water', 'originote', 'kulit', 'bersih', 'kusam', 'nenangin', 'kulit', 'harga', 'affordable', 'worth', 'poll']"
"['angkat', 'pakai', 'up', 'oke', 'banget', 'waterproof', 'dibersihin', 'pakai', 'micellar', 'water', 'originote', 'ngangkat', 'debu', 'oke', 'banget', 'repurchase', 'iya', 'banget', 'nyaman', 'bintang']"
"['eferest', 'iya', 'ecek', 'tokped', 'vaseline', 'pure', 'jelly', 'huhuhu', 'lip', 'therapy', 'mah', 'beli', 'kali', 'suka', 'gloss', 'emina', 'lip', 'serum', 'originote', 'lip', 'serum', 'dear', 'me', 'beauty', 'hypergloss', 'cleya', 'tinted', 'lip', 'balm', 'koklt', 'pakai', 'lokal']"
"['jujur', 'originote', 'melembabkan', 'banget', 'pakai', 'tonerku', 'super', 'moisturizing']"
"['pakai', 'originote']"
['fulltext']
"['promo', 'ramadan', 'diskon', 'rp', 'cek', 'tokopedia', 'diskon', 'habis', 'originote', 'hyalucera', 'moisturizer', 'gel', 'no', 'bpom', 'netto', 'ml']"
"['originote', 'hyalucera', 'moisturizer', 'gel', 'moisturizer', 'idola', 'juta', 'umat', 'harga', 'jangkau', 'encang', 'kulit', 'milik', 'hero', 'ingredients', 'hyaluronic', 'acid', 'ceramide', 'chlorelina', 'jenis', 'kulit']"
"['originote', 'hyalucera', 'moisturizer', 'cekit', 'cekit', 'muka', 'melembabkan', 'kayak', 'efek', 'kulit', 'murah', 'banget', 'ribu', 'gram', 'cocok', 'krim', 'kaki']"
"['rekomendasi', 'pelembab', 'wajah', 'skin', 'barrier', 'jaga', 'lembap', 'remaja', 'kulit', 'originote', 'hyalucera', 'moisturizer']"
"['hyalucera', 'moisturizer', 'originote', 'coba', 'moisturizer', 'originote', 'harga', 'affordable', 'isi', 'lumayan', 'ml', 'harga', 'diskon', 'ribu']"
"['moisturizer', 'originote', 'hyalucera', 'beli', 'fomo', 'cari', 'moist', 'gel', 'hyaluronic', 'acidnya', 'habis', 'aman', 'aman', 'panasperih', 'repurchase']"
"['originote', 'hyalucera', 'bantu', 'rawat', 'skin', 'barrier', 'hidrasi', 'kulit', 'cegah', 'tanda', 'tua', 'cicab', 'shooting', 'mois', 'bantu', 'rawat', 'kulit', 'jerawat', 'lembap', 'kulit']"
"['pamelo', 'originote', 'hyalucera', 'moisturizer', 'gel', 'pelembab', 'wajah', 'skin', 'barrier', 'primer', 'menghi', 'linknya', 'iya']"
"['pamelo', 'originote', 'hyalucera', 'moisturizer', 'gel', 'pelembab', 'wajah', 'skin', 'barrier', 'primer', 'menghi', 'linknya', 'iya']"
"['pamelo', 'originote', 'hyalucera', 'moisturizer', 'gel', 'pelembab', 'wajah', 'skin', 'barrier', 'primer', 'menghi', 'linknya', 'iya']"
"['originote', 'hyalucera', 'moisturizer', 'gel', 'ml', 'pelembab', 'wajah', 'skin']"
"['pamelo', 'originote', 'hyalucera', 'moisturizer', 'gel', 'pelembab', 'wajah', 'skin', 'barrier', 'primer', 'menghi', 'gercep', 'selagi', 'flashsale']"
"['cek', 'belia', 'originote', 'series', 'hyalucera', 'moisturizer', 'barrier', 'ceramide', 'cicamide', 'facial', 'cleanser', 'acne', 'serum', 'astachiol', 'serum', 'ceratides', 'serum', 'lash', 'brow', 'serum', 'acne', 'spot', 'serum', 'eye', 'rp', 'shopee']"
"['preloved', 'skincare', 'originote', 'hyalucera', 'moisturizer', 'serum', 'vitamin', 'isi', 'hllow', 'clarifying', 'toner', 'isi', 'take', 'all', 'jual', 'kepake', 'beli', 'official', 'storenya', 'cowok', 'originote']"
"['originote', 'pon', 'fyp', 'mesra', 'pocket']"
"['pamelo', 'originote', 'hyalucera', 'moisturizer', 'gel', 'pelembab', 'wajah', 'skin', 'barrier', 'primer', 'menghi', 'checkout']"
"['moisturizer', 'use', 'originote', 'hyalucera', 'moisturizer', 'best', 'sejuk', 'gila', 'pagi', 'pagi', 'segar', 'korang', 'letak', 'mini', 'fridge', 'segar']"
"['cek', 'originote', 'hyalucera', 'moisturizer', 'gel', 'ml', 'pelembab', 'wajah', 'serum', 'bright', 'serum', 'acne', 'serum', 'ceratides', 'serum', 'peeling', 'serum', 'astachiol', 'brow', 'eyelash', 'serum', 'toner', 'sunscreen', 'sunscreen', 'mist']"
"['cek', 'originote', 'cicab', 'soothing', 'moisturizer', 'originote', 'hyalucera', 'moisterizer', 'gel', 'ml', 'symwhite', 'jelly', 'booster', 'ceratinol', 'moisturizer', 'harga', 'rp', 'shopee']"
"['originote', 'hyalucera', 'moisturizer', 'gel', 'pelembab', 'wajah', 'skin', 'barrier', 'primer', 'hidrasi', 'kulit', 'wajah', 'with', 'hyaluronic', 'acid', 'ceramide', 'harga', 'rp', 'shopee']"
"['preloved', 'skincare', 'originote', 'hyalucera', 'moisturizer', 'isi', 'kepake', 'tipis', 'jual', 'kulit', 'gacocok', 'tekstur', 'gel', 'original', 'buy', 'at', 'official', 'shopee', 'edisi', 'maret', 'idr', 'sbykrian']"
"['originote', 'hyalucera', 'moisturizer', 'gel', 'pelembab', 'wajah', 'skin', 'barrier', 'primer', 'hidrasi', 'kulit', 'wajah', 'with', 'hyaluronic', 'acid', 'ceramide', 'harga', 'rp', 'shopee']"
"['moist', 'hyalucera', 'originote', 'pakai', 'prettywell', 'asa', 'muka', 'ku', 'semenjak', 'pakai', 'originote', 'asa', 'eonni', 'eonni', 'koriyah']"
"['pakai', 'deh', 'pakai', 'tub', 'jenis', 'watery', 'gel', 'kulit', 'hydrate', 'and', 'for', 'me', 'murah']"
